"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
6430,"Киев",1700,0,"Product Manager",3,1,,,28,"мужской","Высшее","КНУСА","False","ниже среднего","до 200 человек","Продуктовая","Fintech"
6431,"Днепр",1700,300,"DevOps",5,1,,,32,"мужской","Высшее",,"False","средний","до 50 человек","Аутсорсинговая","Blockchain, E-commerce, Mobile"
6432,"Киев",1700,200,"HR",4,2,,,26,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","E-commerce"
6433,"Запорожье",1700,0,"Software Engineer",5,2,"JavaScript",,28,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутстаффинговая","Gambling"
6434,"Львов",1700,0,"QA Engineer",3,1,,"Manual QA",27,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","E-commerce, Insurance"
6435,"Киев",1700,200,"Software Engineer",4,1,"JavaScript",,28,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","E-commerce"
6436,"Киев",1700,100,"Junior Software Engineer",2,0,"C#/.NET",,23,"женский","Незаконченное высшее","Львовская Политехника","False","средний","свыше 1000 человек","Продуктовая","Gambling"
6437,"Киев",1700,500,"HTML Coder",3,0,,,24,"женский","Среднее",,"False","ниже среднего","до 50 человек","Продуктовая","Fintech"
6438,"Киев",1700,0,"HR",9,1,,,30,"женский","Высшее","Другой вуз","False","средний","до 1000 человек","Продуктовая","Інша"
6439,"Киев",1700,200,"Software Engineer",4,4,"JavaScript",,23,"мужской","Незаконченное высшее","КНЭУ","False","средний","до 10 человек","Аутсорсинговая","Travel"
6440,"Житомир",1700,200,"QA Engineer",5,2,,"Manual QA",30,"мужской","Высшее",,"False","выше среднего","до 1000 человек","Аутсорсинговая","E-commerce"
6441,"Одесса",1700,800,"Software Engineer",4,1,"Kotlin",,23,"мужской","Высшее","ОНПУ","False","средний","до 200 человек","Аутсорсинговая","GameDev"
6442,"Киев",1700,0,"HR",10,2,,,35,"женский","Высшее","НАУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Big Data, Data Science, Fintech"
6443,"Киев",1700,0,"HR",9,2,,,33,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Fintech"
6444,"Киев",1700,1700,"Senior QA engineer",4,1,,"General QA",29,"женский","Высшее","Другой вуз","False","продвинутый","до 1000 человек","Аутсорсинговая","E-commerce"
6445,"Харьков",1700,-500,"Designer",8,"0.5",,,32,"женский","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Security"
6446,"Киев",1700,0,"QA Engineer",3,1,,"Automation QA",29,"женский","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Інша"
6447,"Винница",1700,261,"Product Manager",4,3,,,31,"женский","Высшее",,"False","выше среднего","до 200 человек","Продуктовая","E-commerce"
6448,"Киев",1700,700,"Project manager",3,1,,,25,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Продуктовая","Gambling"
6449,"Винница",1700,500,"Software Engineer",3,0,"TypeScript",,22,"мужской","Высшее","ВНТУ","False","выше среднего","до 200 человек","Аутсорсинговая","Gambling"
6450,"Николаев",1700,150,"Software Engineer",4,2,"JavaScript",,33,"мужской","Высшее","НУК","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Edtech, Security"
6451,"Львов",1700,500,"Software Engineer",4,3,"JavaScript",,29,"мужской","Два высших","Львовская Политехника","False","выше среднего","до 200 человек","Аутстаффинговая","Cloud Computing, E-commerce"
6452,"Львов",1700,300,"Software Engineer",3,6,"Java",,30,"мужской","Высшее","Львовская Политехника","False","средний","до 50 человек","Продуктовая","Media"
6453,"Одесса",1700,200,"Team/Technical Lead",10,10,"PHP",,35,"мужской","Высшее","ОНПУ","False","средний","до 10 человек","Продуктовая","Telecom"
6454,"Черкассы",1700,250,"Project manager",6,2,,,29,"женский","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Продуктовая","Big Data, E-commerce, Mobile"
6455,"Киев",1700,400,"Software Engineer",2,1,"Java",,24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Medtech"
6456,"Харьков",1700,1000,"Software Engineer",1,1,"Assembler",,23,"мужской","Высшее","ХНУРЭ","False","ниже среднего","до 50 человек","Продуктовая","Інша"
6457,"Харьков",1700,650,"QA Engineer",3,"0.5",,"Manual QA",30,"мужской","Высшее","ХНУ им. Каразина","False","средний","до 200 человек","Аутсорсинговая","E-commerce"
6458,"Киев",1700,900,"Software Engineer",2,0,"JavaScript",,21,"мужской","Незаконченное высшее","НАУ","False","средний","до 10 человек","Другая","Legal"
6459,"Харьков",1700,200,"Software Engineer",5,4,"PHP",,28,"мужской","Высшее","ХНУРЭ","False","ниже среднего","до 50 человек","Аутсорсинговая","E-commerce, Internet of Things, Manufacturing"
6460,"Ивано-Франковск",1700,700,"QA Engineer",4,1,,"General QA",28,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Logistics"
6461,"Киев",1700,0,"Software Engineer",4,1,"Python",,27,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 50 человек","Продуктовая","Fintech"
6462,"Киев",1700,700,"Designer",3,2,,,31,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Fintech"
6463,"Черкассы",1700,0,"HR",6,1,,,29,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","E-commerce"
6464,"Харьков",1700,700,"Scrum Master",2,"0.5",,,27,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутстаффинговая","Інша"
6465,"Львов",1700,300,"Business analyst",2,2,,,28,"мужской","Высшее","Львовская Политехника","False","продвинутый","до 200 человек","Аутсорсинговая","Media, Інша"
6466,"Киев",1700,0,"HR",6,1,,,30,"женский","Высшее","ДНУ им. Гончара","False","выше среднего","свыше 1000 человек","Аутсорсинговая","E-commerce, ERP, High Load Systems"
6467,"Запорожье",1700,1300,"Marketing",2,"0.25",,,22,"женский","Высшее","ЗНТУ","False","средний","до 200 человек","Аутсорсинговая","Big Data, Blockchain, Data Science"
6468,"Киев",1700,500,"Software Engineer",3,1,"PHP",,29,"мужской","Незаконченное высшее","ОНПУ","False","средний","до 50 человек","Аутстаффинговая","Інша"
6469,"Винница",1700,1300,"Software Engineer",2,2,"Java",,33,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","E-commerce, Insurance"
6470,"Житомир",1700,0,"Software Engineer",8,4,"PHP",,34,"мужской","Кандидат","Другой вуз","False","средний","до 50 человек","Продуктовая","E-commerce"
6471,"Киев",1700,0,"Software Engineer",3,3,"JavaScript",,26,"мужской","Высшее","ДонНТУ","False","средний","до 200 человек","Аутсорсинговая","Fintech, Internet of Things"
6472,"Киев",1700,0,"Project manager",5,"0.5",,,29,"женский","Два высших","СумГУ","False","выше среднего","до 10 человек","Продуктовая","Big Data, Embedded, Internet of Things"
6473,"Львов",1700,100,"QA Engineer",3,1,,"Manual QA",28,"мужской","Высшее","ЛНУ им. Франко","False","продвинутый","до 1000 человек","Аутсорсинговая","Gambling"
6474,"Киев",1700,1300,"Junior QA engineer",1,0,,"Manual QA",29,"мужской","Высшее",,"False","выше среднего","до 50 человек","Продуктовая","Blockchain"
6475,"Киев",1700,0,"Software Engineer",3,"0.5","Python",,40,"мужской","Высшее","НАУ","False","средний","до 50 человек","Аутсорсинговая","Fintech"
6476,"Львов",1700,700,"Junior QA engineer",2,2,,"Automation QA",30,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Insurance"
6477,"Киев",1700,900,"Software Engineer",3,"0.5","Java",,35,"мужской","Высшее","НУПТ","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Cloud Computing"
6478,"Кропивницкий",1700,150,"Senior Software Engineer",5,4,"JavaScript",,30,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","E-commerce, Fintech"
6479,"Киев",1700,0,"Software Engineer",3,3,"APL",,34,"мужской","Высшее","КНЭУ","False","продвинутый","до 1000 человек","Продуктовая","ERP, Fintech"
6480,"Полтава",1700,1000,"QA Engineer",2,1,,"General QA",26,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутстаффинговая","Edtech, Gambling"
6481,"Киев",1700,680,"Designer",3,3,,,25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","ERP"
6482,"Львов",1700,300,"Data Analyst",4,1,,,29,"женский","Высшее","ЛНУ им. Франко","False","выше среднего","до 50 человек","Аутсорсинговая","Інша"
6483,"Киев",1700,200,"Business analyst",3,2,,,35,"мужской","Незаконченное высшее","КНУТД","False","ниже среднего","до 50 человек","Продуктовая","Fintech"
6484,"Киев",1700,500,"QA Engineer",6,"0.25",,"Manual QA",29,"мужской","Высшее","КНУСА","False","элементарный","до 50 человек","Стартап","Automotive, E-commerce, Media"
6485,"Харьков",1700,200,"Software Engineer",3,1,"C++",,26,"мужской","Высшее","ХНУРЭ","False","ниже среднего","до 200 человек","Продуктовая","GameDev, Mobile"
6486,"Днепр",1700,500,"Software Engineer",2,2,"Java",,20,"мужской","Еще студент","Другой вуз","True","выше среднего","до 1000 человек","Аутстаффинговая","Fintech"
6487,"Одесса",1700,500,"QA Engineer",2,1,,"Automation QA",23,"женский","Высшее","ОНПУ","False","средний","до 50 человек","Аутсорсинговая","Media"
6488,"Харьков",1700,700,"Software Engineer",3,"0.5","C#/.NET",,23,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая","GameDev"
6489,"Винница",1700,0,"Software Engineer",10,3,"JavaScript",,44,"мужской","Высшее","ВНТУ","False","выше среднего","до 1000 человек","Продуктовая","ERP"
6490,"Харьков",1700,900,"Software Engineer",2,1,"C#/.NET",,28,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","E-commerce"
6491,"Киев",1700,150,"Project manager",3,1,,,27,"женский","Высшее","НАУ","False","средний","до 50 человек","Продуктовая","Mobile"
6492,"Киев",1700,300,"Support",5,2,,,29,"мужской","Высшее","НАУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Insurance"
6493,"Львов",1700,200,"QA Engineer",4,2,,"Manual QA",30,"женский","Высшее","ЛНУ им. Франко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Automotive"
6494,"Киев",1700,200,"QA Engineer",8,1,,"Manual QA",38,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Другая","Automotive"
6495,"Львов",1700,1100,"Software Engineer",2,0,"Python",,21,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 10 человек","Аутстаффинговая","E-commerce"
6496,"Днепр",1700,900,"Software Engineer",2,"0.5","Java",,32,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Edtech"
6497,"Львов",1700,1150,"Software Engineer",2,"0.25","Python",,19,"мужской","Еще студент","Другой вуз","True","выше среднего","до 200 человек","Аутсорсинговая","Media"
6498,"Львов",1700,700,"Software Engineer",4,3,"JavaScript",,28,"женский","Высшее","ХНЭУ","False","ниже среднего","до 50 человек","Другая","Logistics"
6499,"Харьков",1700,500,"Data Scientist",3,"0.5",,,23,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая","High Load Systems, Machine Learning, Media"
6500,"Тернополь",1700,300,"Software Engineer",5,2,"PHP",,22,"мужской","Два высших","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","E-commerce, ERP, Internet of Things"
6501,"Харьков",1700,-600,"Software Engineer",10,"0.5","JavaScript",,37,"мужской","Высшее","ХАИ","False","средний","до 50 человек","Аутсорсинговая","Інша"
6502,"Киев",1700,150,"Project manager",2,5,,,31,"мужской","Высшее","ДонНТУ","False","выше среднего","до 200 человек","Продуктовая","E-commerce"
6503,"Львов",1700,700,"Data Engineer",2,2,,,25,"мужской","Высшее","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Big Data, Cloud Computing"
6504,"Днепр",1700,200,"Support",4,4,,,30,"мужской","Незаконченное высшее","НГУ [Днепропетровск]","False","выше среднего","до 200 человек","Продуктовая","Інша"
6505,"Одесса",1700,200,"QA Engineer",5,1,,"Manual QA",33,"мужской","Высшее","ОНАС","False","средний","до 1000 человек","Аутстаффинговая","Fintech, Machine Learning"
6506,"Хмельницкий",1700,0,"Software Engineer",4,1,"PHP",,23,"мужской","Техникум / Колледж",,"False","ниже среднего","до 50 человек","Аутсорсинговая","Logistics"
6507,"Киев",1700,500,"Data Analyst",3,1,,,31,"мужской","Высшее","КНУТД","False","средний","до 1000 человек","Продуктовая","Gambling"
6508,"Киев",1700,300,"Designer",2,"0.25",,,26,"женский","Высшее","Львовская Политехника","False","средний","до 200 человек","Продуктовая","Fintech"
6509,"Львов",1700,0,"BI Engineer",7,3,,,30,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Продуктовая","E-commerce, ERP"
6510,"Киев",1700,100,"Designer",6,2,,,28,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Fintech"
6511,"Львов",1700,0,"QA Engineer",3,1,,"Manual QA",32,"женский","Высшее","Львовская Политехника","False","продвинутый","до 10 человек","Аутсорсинговая","Gambling"
6512,"Киев",1700,500,"ERP / CRM",6,3,,,27,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 1000 человек","Аутсорсинговая","E-commerce, ERP, Mobile"
6513,"Киев",1700,1000,"Junior Software Engineer",1,1,"C#/.NET",,22,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Fintech"
6514,"Киев",1700,900,"Software Engineer",2,1,"Java",,29,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Security"
6515,"Одесса",1700,0,"Senior QA engineer",6,4,,"General QA",30,"женский","Высшее","ОНПУ","False","средний","свыше 1000 человек","Аутсорсинговая","Automotive"
6516,"Винница",1700,300,"Software Engineer",7,"0.25","C#/.NET",,29,"женский","Высшее","ВНТУ","False","средний","до 50 человек","Аутсорсинговая","Blockchain, E-commerce"
6517,"Киев",1700,1000,"Software Engineer",1,1,"Python",,25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Internet of Things"
6518,"Харьков",1700,600,"Software Engineer",4,2,"PHP",,24,"мужской","Два высших",,"False","ниже среднего","до 1000 человек","Аутсорсинговая","Hardware, Manufacturing"
6519,"Харьков",1700,200,"Software Engineer",2,2,"JavaScript",,32,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Інша"
6520,"Другой",1700,200,"QA Tech Lead",7,1,,"General QA",29,"женский","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","E-commerce, Media"
6521,"Киев",1700,500,"Software Engineer",2,"0.5","PHP",,23,"мужской","Высшее",,"False","ниже среднего","до 10 человек","Продуктовая","Edtech"
6522,"Киев",1700,1200,"Project manager",2,"0.5",,,23,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Аутсорсинговая","Data Science, GameDev, Mobile"
6523,"Киев",1700,200,"HR",3,"0.5",,,26,"женский","Высшее","КНЭУ","False","выше среднего","свыше 1000 человек","Продуктовая","Інша"
6524,"Киев",1700,-400,"Designer",3,2,,,24,"мужской","Высшее","КНЭУ","False","продвинутый","до 200 человек","Продуктовая","E-commerce"
6525,"Харьков",1700,500,"Software Engineer",2,"0.5","Python",,22,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Аутсорсинговая","Data Science"
6526,"Харьков",1700,500,"Sales manager",10,2,,,43,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 200 человек","Аутсорсинговая","Blockchain, Fintech, High Load Systems"
6527,"Киев",1700,500,"Designer",2,0,,,22,"мужской","Среднее",,"False","средний","до 1000 человек","Продуктовая","Logistics"
6528,"Харьков",1700,700,"Marketing",5,"0.5",,,30,"женский","Кандидат","ХНУ им. Каразина","False","продвинутый","до 50 человек","Аутсорсинговая","Adtech, Fintech, Mobile"
6529,"Киев",1700,800,"QA Engineer",2,"0.5",,"General QA",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","E-commerce, Fintech, Mobile"
6530,"Киев",1700,100,"Support",10,6,,,36,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Аутсорсинговая","Інша"
6531,"Харьков",1700,500,"Software Engineer",3,1,"JavaScript",,26,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Telecom"
6532,"Киев",1700,700,"Junior Software Engineer",2,2,"Java",,25,"мужской","Высшее","ДонНУ им. Васыля Стуса","False","средний","до 50 человек","Продуктовая","Logistics"
6533,"Мариуполь",1700,500,"Software Engineer",3,1,"JavaScript",,36,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Blockchain"
6534,"Киев",1700,0,"QA Engineer",4,2,,"Manual QA",28,"мужской","Высшее","Другой вуз","False","продвинутый","до 200 человек","Аутстаффинговая","E-commerce, Mobile, Travel"
6535,"Винница",1700,500,"Software Engineer",3,0,"TypeScript",,30,"мужской","Среднее",,"False","ниже среднего","до 50 человек","Аутсорсинговая","E-commerce, Media"
6536,"Киев",1700,400,"Designer",4,2,,,29,"мужской","Высшее","ЗНТУ","False","ниже среднего","до 1000 человек","Продуктовая","Media, Інша"
6537,"Киев",1700,700,"Software Engineer",1,"0.5","JavaScript",,27,"мужской","Высшее","КНУСА","False","выше среднего","до 200 человек","Аутсорсинговая","Інша"
6538,"Винница",1700,400,"Senior Software Engineer",3,2,"JavaScript",,22,"мужской","Высшее","ВНТУ","False","средний","до 200 человек","Аутстаффинговая","Media"
6539,"Киев",1700,400,"Software Engineer",5,3,"C",,23,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Embedded, Hardware, Internet of Things"
6540,"Харьков",1700,1000,"Business analyst",3,0,,,26,"женский","Высшее","НТУ «ХПИ»","False","выше среднего","до 200 человек","Продуктовая","Insurance, Medtech"
6541,"Киев",1700,-800,"Software Engineer",3,1,"JavaScript",,29,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Стартап","Media"
6542,"Киев",1700,1000,"Software Engineer",2,2,"JavaScript",,26,"мужской","Высшее","ХНУРЭ","False","средний","до 10 человек","Аутстаффинговая","Adtech"
6543,"Киев",1700,550,"Business analyst",4,2,,,25,"женский","Высшее","НТУУ «КПИ»","False","ниже среднего","до 200 человек","Продуктовая","E-commerce, Інша"
6544,"Одесса",1700,200,"Business analyst",4,0,,,30,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Fintech, Logistics, Machine Learning"
6545,"Харьков",1700,500,"Software Engineer",3,1,"PHP",,37,"мужской","Высшее","ХАИ","False","ниже среднего","до 50 человек","Продуктовая","Internet of Things"
6546,"Харьков",1700,700,"Software Engineer",2,"0.25","Kotlin",,34,"мужской","Высшее",,"False","средний","до 50 человек","Аутсорсинговая","Інша"
6547,"Харьков",1700,300,"SysAdmin",4,2,,,28,"мужской","Высшее","ХНЭУ","False","выше среднего","до 1000 человек","Аутсорсинговая","Інша"
6548,"Киев",1700,500,"Software Engineer",3,2,"JavaScript",,21,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Media"
6549,"Харьков",1700,100,"QA Engineer",6,6,,"Manual QA",31,"мужской","Высшее","ВНУ им. Даля","False","средний","до 200 человек","Аутсорсинговая","E-commerce, Mobile"
6550,"Львов",1700,400,"Software Engineer",2,1,"C#/.NET",,26,"мужской","Кандидат","ЛНУ им. Франко","False","выше среднего","до 200 человек","Аутсорсинговая","Logistics"
6551,"Харьков",1700,200,"Business analyst",3,2,,,25,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Інша"
6552,"Днепр",1700,300,"Software Engineer",4,1,"PHP",,26,"женский","Высшее","НГУ [Днепропетровск]","False","ниже среднего","до 200 человек","Аутсорсинговая","Інша"
6553,"Винница",1700,300,"Software Engineer",2,2,"Swift",,23,"мужской","Высшее","ВНТУ","False","средний","до 1000 человек","Аутсорсинговая","Mobile"
6554,"Львов",1700,500,"Software Engineer",3,1,"Java",,23,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Cloud Computing, Security, Інша"
6555,"Киев",1700,0,"QA Engineer",3,1,,"General QA",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Аутстаффинговая","E-commerce"
6556,"Киев",1700,900,"Software Engineer",2,"0.5","PHP",,25,"женский","Высшее","ДНУ им. Гончара","False","выше среднего","до 200 человек","Аутсорсинговая","Інша"
6557,"Тернополь",1700,800,"Software Engineer",3,2,"C++",,21,"мужской","Незаконченное высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Embedded, Telecom"
6558,"Днепр",1700,0,"Software Engineer",5,5,"C#/.NET",,26,"мужской","Высшее","ДНУЖТ","False","ниже среднего","до 50 человек","Аутсорсинговая","E-commerce, ERP, Insurance"
6559,"Киев",1700,0,"Business analyst",4,2,,,24,"женский","Незаконченное высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Embedded, Hardware, Інша"
6560,"Харьков",1700,900,"Software Engineer",1,1,"JavaScript",,23,"женский","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Інша"
6561,"Киев",1700,200,"Software Engineer",5,1,"PHP",,24,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 50 человек","Аутсорсинговая","E-commerce, High Load Systems, Medtech"
6562,"Одесса",1700,700,"Data Analyst",6,"0.5",,,31,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 1000 человек","Продуктовая","E-commerce"
6563,"Киев",1700,700,"Sales manager",4,4,,,31,"женский","Высшее","СумГУ","False","выше среднего","до 200 человек","Продуктовая","Telecom"
6564,"Киев",1700,0,"Software Engineer",4,2,"C#/.NET",,26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Аутсорсинговая","Fintech, High Load Systems"
6565,"Днепр",1700,-300,"Software Engineer",5,1,"Kotlin",,24,"женский","Высшее","ДНУ им. Гончара","False","выше среднего","до 50 человек","Аутстаффинговая","Fintech, Media, Travel"
6566,"Одесса",1699,400,"Software Engineer",3,"0.5","JavaScript",,27,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Стартап","Інша"
6567,"Киев",1695,602,"Software Engineer",2,"0.5","C#/.NET",,27,"мужской","Высшее","НУПТ","False","ниже среднего","до 200 человек","Продуктовая","Automotive"
6568,"Харьков",1680,-800,"QA Tech Lead",6,6,,"Performance QA",30,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Cloud Computing, Mobile, Security"
6569,"Харьков",1680,285,"Project manager",2,1,,,29,"мужской","Кандидат","ХНУ им. Каразина","False","продвинутый","до 200 человек","Аутсорсинговая","E-commerce, Machine Learning, Medtech"
6570,"Винница",1676,1676,"Software Engineer",3,"0.5","Java",,28,"мужской","Два высших","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Fintech"
6571,"Львов",1670,450,"Software Engineer",2,2,"C++",,30,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Embedded, Media, Telecom"
6572,"Днепр",1670,700,"Software Engineer",3,2,"Golang",,27,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Legal"
6573,"Киев",1670,500,"QA Engineer",5,1,,"Manual QA",28,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","E-commerce, Fintech"
6574,"Харьков",1670,870,"Software Engineer",2,"0.5","Java",,22,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Medtech"
6575,"Полтава",1666,0,"Software Engineer",3,1,"Swift",,27,"мужской","Два высших","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","E-commerce, Hardware, Інша"
6576,"Киев",1660,250,"Project manager",3,3,,,30,"женский","Высшее","ВНУ им. Даля","False","продвинутый","до 50 человек","Аутсорсинговая","Mobile, Інша"
6577,"Николаев",1660,0,"Software Engineer",5,2,"Java",,27,"мужской","Высшее",,"False","средний","свыше 1000 человек","Аутсорсинговая","Інша"
6578,"Львов",1656,0,"QA Engineer",9,3,,"Manual QA",30,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Продуктовая","Travel"
6579,"Винница",1650,0,"Software Engineer",2,1,"Java",,31,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Gambling, GameDev"
6580,"Харьков",1650,0,"Senior QA engineer",10,3,,"Manual QA",33,"мужской","Техникум / Колледж",,"False","средний","до 1000 человек","Аутсорсинговая","Mobile, Інша"
6581,"Харьков",1650,500,"Software Engineer",3,2,"Ruby/Rails",,30,"мужской","Высшее","ХНЭУ","False","средний","свыше 1000 человек","Аутсорсинговая","E-commerce"
6582,"Харьков",1650,850,"Software Engineer",2,2,"Java",,21,"мужской","Еще студент","НТУУ «КПИ»","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Travel"
6583,"Львов",1650,-300,"Project manager",4,2,,,25,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 50 человек","Аутсорсинговая","E-commerce, Internet of Things, Mobile"
6584,"Харьков",1650,400,"Team/Technical Lead",3,1,"TypeScript",,23,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","E-commerce, Internet of Things, Uberfication"
6585,"Киев",1650,0,"Software Engineer",4,"0.5","JavaScript",,38,"мужской","Два высших","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","E-commerce"
6586,"Ровно",1650,200,"Software Engineer",2,0,"JavaScript",,28,"мужской","Техникум / Колледж",,"False","ниже среднего","до 200 человек","Аутсорсинговая","E-commerce"
6587,"Киев",1650,700,"Software Engineer",3,1,"PHP",,27,"мужской","Незаконченное высшее","НАУ","False","ниже среднего","до 10 человек","Продуктовая","Travel, Інша"
6588,"Киев",1650,200,"BI Engineer",5,"0.5",,,26,"мужской","Техникум / Колледж","ДНУЖТ","False","ниже среднего","до 200 человек","Аутсорсинговая","Інша"
6589,"Львов",1650,0,"SysAdmin",10,1,,,35,"мужской","Высшее","Львовская Политехника","False","ниже среднего","до 1000 человек","Другая","Hardware, Security, Інша"
6590,"Николаев",1650,0,"Software Engineer",1,1,"Dart",,23,"мужской","Высшее","НУК","False","средний","до 50 человек","Аутсорсинговая","Automotive"
6591,"Другой",1650,300,"Software Engineer",10,3,"TypeScript",,29,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Blockchain, Інша"
6592,"Киев",1650,950,"Software Engineer",2,"0.5","Python",,31,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 10 человек","Продуктовая","ERP"
6593,"Харьков",1650,300,"Technical writer",10,4,,,36,"мужской","Два высших","НТУ «ХПИ»","False","продвинутый","до 1000 человек","Аутсорсинговая","Cloud Computing"
6594,"Киев",1650,150,"Junior Software Engineer",3,2,"Ruby/Rails",,26,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутстаффинговая","Fintech"
