"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"2297","Киев",2000,500,"Business analyst",3,1.5,"","",24,"мужской","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2298","Днепр",3000,200,"Senior Software Engineer",7,1.5,"JavaScript","",31,"мужской","Высшее","ДНУЖТ","False","средний","до 50 человек","Аутстаффинговая","Веб-разработка"
"2299","Киев",3000,0,"DevOps",10,1,"","",35,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка,Мультимедиа"
"2300","Другой",2900,300,"Senior Software Engineer",10,0,"C++","",48,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Продуктовая","Desktop Applications,Системное программирование"
"2301","Харьков",2000,100,"Project manager",3,4,"","",30,"женский","Два высших","ХАИ","False","продвинутый","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"2302","Киев",3500,1000,"Team lead",5,3,"","",28,"мужской","Высшее","СумГУ","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"2303","Харьков",500,270,"Technical writer",1,1,"","",24,"женский","Высшее","Другой вуз","False","ниже среднего","свыше 1000 человек","Продуктовая","Другое"
"2304","Киев",1500,900,"Junior Software Engineer",2,0.5,"PHP","",27,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка"
"2305","Другой",2100,1600,"Sysadmin",2,0.5,"","",32,"мужской","Высшее","Другой вуз","False","продвинутый","до 10 человек","Продуктовая","Системное программирование,Корпоративные системы"
"2306","Киев",2500,0,"Software Engineer",5,1.5,"SQL","",29,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутстаффинговая","Финансы и банки"
"2307","Киев",1500,500,"QA engineer",2,2,"","Manual QA",32,"мужской","Два высших","НАУ","False","средний","до 50 человек","Продуктовая","Системное программирование,Другое"
"2308","Киев",950,400,"HTML coder",1.5,1.5,"","",26,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"2309","Львов",1300,1000,"QA engineer",1,0,"","Automation QA",22,"мужской","Незаконченное высшее","Львовская Политехника","False","средний","до 1000 человек","Аутсорсинговая","Embedded"
"2310","Запорожье",1150,400,"Software Engineer",2,2,"PHP","",27,"мужской","Техникум / Колледж","","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"2311","Киев",5500,400,"Senior Software Engineer",8,4,"JavaScript","",31,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"2312","Киев",1100,300,"Junior Software Engineer",1.5,1,"Swift","",32,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Продуктовая","iOS"
"2313","Кропивницкий",1430,900,"Software Engineer",1,1,"Python","",21,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Стартап","Веб-разработка,Корпоративные системы"
"2314","Киев",460,90,"Junior QA engineer",1,1,"","Manual QA",24,"женский","Высшее","Другой вуз","False","элементарный","до 1000 человек","Аутсорсинговая","Другое"
"2315","Львов",1200,500,"Software Engineer",3,3,"JavaScript","",22,"мужской","Среднее","","False","ниже среднего","до 50 человек","Аутсорсинговая","Gamedev"
"2316","Винница",800,150,"QA engineer",1.5,1.5,"","Manual QA",21,"женский","Высшее","ВНТУ","True","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Мультимедиа"
"2317","Киев",900,400,"QA engineer",3,0.25,"","General QA",30,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка,Gamedev"
"2318","Киев",1300,600,"Software Engineer",2,0,"Python","",23,"женский","Высшее","КНУ им. Шевченко","False","выше среднего","до 1000 человек","Аутсорсинговая","Gamedev"
"2319","Киев",3000,0,"Software Engineer",3,0.25,"JavaScript","",29,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2320","Киев",1900,700,"Software Engineer",5,5,"C#/.NET","",23,"мужской","Среднее","","False","средний","до 10 человек","Продуктовая","Gamedev"
"2321","Киев",2875,250,"Project manager",4,5,"","",35,"женский","Высшее","КНУ им. Шевченко","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка"
"2322","Киев",1850,400,"QA engineer",3,1,"","Automation QA",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Телекоммуникации,Корпоративные системы"
"2323","Киев",1600,300,"Junior QA engineer",2,0.5,"","Automation QA",33,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Веб-разработка"
"2324","Одесса",3800,-400,"Senior Project Manager / Program Manager",10,6,"","",31,"мужской","Два высших","ОНАС","False","выше среднего","до 1000 человек","Продуктовая","Корпоративные системы,Другое"
"2325","Львов",500,200,"Junior QA engineer",2,1.5,"","Manual QA",30,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Корпоративные системы"
"2326","Днепр",500,0,"Junior Software Engineer",0.5,0.5,"Other","",30,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Продуктовая","Веб-разработка,eCommerce"
"2327","Одесса",1000,200,"Sysadmin",10,5,"","",31,"мужской","Два высших","ОНПУ","False","элементарный","до 50 человек","Продуктовая","Системное программирование,Корпоративные системы"
"2328","Киев",750,300,"Junior Software Engineer",1,1,"Java","",21,"мужской","Высшее","НТУУ «КПИ»","True","ниже среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"2329","Киев",3000,1200,"Software Engineer",4,3,"JavaScript","",23,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2330","Киев",2200,200,"Software Engineer",5,1.5,"C++","",27,"женский","Высшее","НАУ","False","средний","до 200 человек","Аутсорсинговая","Финансы и банки"
"2331","Черновцы",500,250,"Junior Software Engineer",0.5,0.5,"C++","",20,"мужской","Высшее","Другой вуз","True","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications"
"2332","Удаленно",1500,1000,"Software Engineer",2,0,"JavaScript","",20,"мужской","Незаконченное высшее","НАУ","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"2333","Ивано-Франковск",2000,400,"Software Engineer",3,0.5,"Swift","",24,"мужской","Два высших","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","iOS"
"2334","Черновцы",400,300,"Junior Software Engineer",0.5,0.5,"Java","",21,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"2335","Львов",3325,325,"Senior Software Engineer",6,0.5,"Clojure","",27,"мужской","Незаконченное высшее","КНУТД","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"2336","Одесса",3000,300,"QA Tech Lead",6,1.5,"","Automation QA",30,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 200 человек","Аутсорсинговая","Телекоммуникации,Другое"
"2337","Киев",590,100,"Project manager",3,1,"","",26,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"2338","Одесса",2200,1400,"Software Engineer",2,0,"Java","",22,"мужской","Незаконченное высшее","ОНПУ","True","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2339","Львов",575,300,"Junior Software Engineer",1.5,1.5,"Python","",21,"мужской","Незаконченное высшее","Львовская Политехника","True","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"2340","Хмельницкий",1000,200,"Software Engineer",3,0.5,"Ruby/Rails","",21,"мужской","Незаконченное высшее","Львовская Политехника","True","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2341","Харьков",2090,1330,"Software Engineer",2,1,"C#/.NET","",20,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Другая","Веб-разработка,Другое"
"2342","Харьков",850,450,"Junior QA engineer",1.5,0,"","Manual QA",23,"женский","Высшее","ХНУ им. Каразина","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"2343","Одесса",4000,1500,"Senior Software Engineer",4,1,"Ruby/Rails","",33,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"2344","Львов",2150,900,"Software Engineer",3,2,"Java","",25,"женский","Высшее","ЛНУ им. Франко","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"2345","Киев",3800,0,"Senior Software Engineer",10,2,"JavaScript","",32,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2346","Днепр",450,0,"QA engineer",2,0.5,"","Manual QA",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"2347","Киев",4000,0,"Senior Software Engineer",4,1.5,"Java","",27,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 50 человек","Аутстаффинговая","Корпоративные системы,Другое"
"2348","Киев",3800,1200,"Senior Software Engineer",4,0.5,"JavaScript","",43,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"2349","Харьков",1600,400,"QA engineer",2,1,"","Automation QA",28,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Android,Веб-разработка"
"2350","Харьков",3500,350,"Project manager",10,2,"","",35,"мужской","Незаконченное высшее","НАУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2351","Харьков",1350,500,"Software Engineer",3,0.5,"JavaScript","",25,"женский","Высшее","ХНЭУ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2352","Львов",950,300,"Data Scientist / Data Analyst",1,1,"","",20,"мужской","Высшее","Другой вуз","True","выше среднего","до 1000 человек","Аутсорсинговая",""
"2353","Ивано-Франковск",1850,1400,"QA engineer",3,0.25,"","General QA",22,"мужской","Высшее","Другой вуз","True","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2354","Киев",418,100,"QA engineer",2,1,"","Manual QA",23,"женский","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Desktop Applications"
"2355","Киев",2200,1000,"Technical writer",3,0.25,"","",27,"женский","Высшее","ЛНУ им. Франко","False","продвинутый","до 50 человек","Продуктовая","Другое"
"2356","Киев",500,50,"Technical writer",2,3,"","",35,"женский","Кандидат","КНУ им. Шевченко","False","выше среднего","до 1000 человек","Продуктовая","Gamedev"
"2357","Харьков",1000,300,"QA engineer",3,1,"","Manual QA",34,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 50 человек","Продуктовая","iOS,Веб-разработка"
"2358","Киев",4600,2100,"DevOps",10,2,"","",34,"мужской","Высшее","НАУ","False","средний","до 10 человек","Аутстаффинговая","Корпоративные системы,Другое"
"2359","Киев",2700,200,"Software Engineer",6,1.5,"JavaScript","",36,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2360","Львов",150,0,"Junior QA engineer",0,0,"","Manual QA",33,"мужской","Высшее","ДНУЖТ","False","ниже среднего","до 50 человек","Аутсорсинговая","Android"
"2361","Одесса",4000,600,"Team lead",10,2,"","",31,"мужской","Высшее","ОНУ им. Мечникова","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"2362","Киев",2400,300,"Senior Software Engineer",10,2,"SQL","",36,"мужской","Высшее","ДонНТУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Телекоммуникации"
"2363","Киев",1100,250,"ERP / CRM",2,2,"","",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Корпоративные системы"
"2364","Запорожье",400,150,"Marketing",1.5,1,"","",23,"мужской","Незаконченное высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Другое"
"2365","Одесса",400,100,"Software Engineer",4,4,"Java","",28,"мужской","Высшее","ОНАС","False","средний","до 50 человек","Другая","Системное программирование,Корпоративные системы"
"2366","Киев",450,150,"Sysadmin",4,0.25,"","",27,"мужской","Высшее","НАУ","False","элементарный","до 200 человек","Продуктовая","Корпоративные системы"
"2367","Харьков",400,400,"Junior Software Engineer",0,0,"Python","",20,"мужской","Незаконченное высшее","ХНУ им. Каразина","True","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"2368","Днепр",2500,600,"Senior Software Engineer",3,3,"Java","",27,"мужской","Высшее","ДНУ им. Гончара","False","средний","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"2369","Львов",930,300,"QA engineer",2,2,"","Manual QA",30,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2370","Харьков",500,100,"Junior Software Engineer",1,1.5,"JavaScript","",30,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","элементарный","до 10 человек","Продуктовая","Веб-разработка"
"2371","Львов",320,0,"Junior Software Engineer",0.25,0.25,"C#/.NET","",20,"женский","Незаконченное высшее","Львовская Политехника","True","выше среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"2372","Киев",1000,1000,"Junior Software Engineer",0.5,0.5,"Python","",31,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2373","Киев",1800,150,"Software Engineer",10,4,"C#/.NET","",37,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Другая","Desktop Applications,Корпоративные системы"
"2374","Киев",3500,0,"Technical Lead",6,1.5,"JavaScript","",25,"мужской","Высшее","НУК","False","продвинутый","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"2375","Харьков",550,250,"Junior Software Engineer",1,1,"C#/.NET","",26,"мужской","Высшее","ХНЭУ","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка"
"2376","Киев",1000,500,"QA engineer",1,1,"","Manual QA",36,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Desktop Applications,Веб-разработка"
"2377","Харьков",280,-150,"HTML coder",1.5,0,"","",24,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 10 человек","Другая","Веб-разработка"
"2378","Одесса",400,150,"Sales manager",1.5,1.5,"","",22,"женский","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Другое"
"2379","Днепр",2200,200,"Software Engineer",10,6,"Delphi","",37,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 200 человек","Аутсорсинговая","Корпоративные системы"
"2380","Черкассы",3000,1500,"Software Engineer",3,1,"JavaScript","",30,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка"
"2381","Другой",320,50,"Software Engineer",5,0.5,"1С","",31,"мужской","Высшее","ДонНТУ","False","элементарный","до 10 человек","Другая","Корпоративные системы,Другое"
"2382","Киев",2200,500,"Software Engineer",3,1.5,"C#/.NET","",24,"мужской","Высшее","НТУУ «КПИ»","False","элементарный","до 10 человек","Другая","Веб-разработка,Финансы и банки"
"2383","Киев",2200,200,"Data Scientist / Data Analyst",2,1,"","",30,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Gamedev"
"2384","Киев",577,0,"Support",10,0.25,"","",39,"мужской","Незаконченное высшее","ЗНТУ","False","ниже среднего","до 50 человек","Другая","Desktop Applications,Корпоративные системы"
"2385","Днепр",440,80,"Product Manager",2,1,"","",26,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Стартап","Корпоративные системы"
"2386","Львов",500,300,"Junior Software Engineer",1,1,"Ruby/Rails","",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"2387","Киев",4000,0,"Senior Software Engineer",6,4,"C++","",36,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Продуктовая","Другое"
"2388","Киев",3000,2000,"Software Engineer",3,0,"Kotlin","",22,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","средний","до 1000 человек","Аутсорсинговая","Android"
"2389","Киев",1635,100,"Designer",7,2,"","",29,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","iOS,Веб-разработка"
"2390","Одесса",2800,100,"QA Tech Lead",8,0.25,"","General QA",28,"мужской","Два высших","ОНПУ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Другое"
"2391","Харьков",1550,750,"QA engineer",3,1.5,"","Manual QA",26,"женский","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"2392","Полтава",13000,3000,"Technical Lead",6,1.5,"Python","",30,"мужской","Высшее","КНЭУ","False","средний","до 10 человек","Другая","Веб-разработка"
"2393","Другой",2000,1000,"QA engineer",3,1,"","General QA",27,"мужской","Высшее","ДонНУ им. Васыля Стуса","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2394","Одесса",900,4000,"QA engineer",2,2,"","Manual QA",29,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2395","Львов",430,180,"Junior QA engineer",0.5,0.5,"","Manual QA",23,"мужской","Незаконченное высшее","ЛНУ им. Франко","True","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"2396","Киев",4000,500,"Senior Software Engineer",5,0.5,"Scala","",26,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 50 человек","Аутстаффинговая","Корпоративные системы,Другое"
"2397","Киев",1000,600,"Junior Software Engineer",1,0.25,"Python","",38,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Продуктовая","Веб-разработка"
"2398","Киев",5700,0,"Senior Project Manager / Program Manager",10,1,"","",35,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Стартап",""
"2399","Львов",2350,1525,"Software Engineer",2,1.5,"JavaScript","",21,"мужской","Высшее","Львовская Политехника","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2400","Киев",1200,400,"Software Engineer",2,0,"JavaScript","",33,"мужской","Высшее","КНЭУ","False","продвинутый","до 200 человек","Аутстаффинговая","Веб-разработка"
"2401","Киев",2400,0,"Software Engineer",4,1.5,"Python","",25,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Другое"
"2402","Киев",1900,600,"QA engineer",4,1.5,"","General QA",27,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","eCommerce"
"2403","Киев",500,500,"Security Specialist",0.25,0.25,"","",21,"мужской","Высшее","ХНУРЭ","True","выше среднего","до 10 человек","Другая",""
"2404","Харьков",3600,300,"Technical Lead",10,1.5,"C#/.NET","",38,"мужской","Техникум / Колледж","","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Корпоративные системы"
"2405","Запорожье",800,200,"Software Engineer",5,5,"C#/.NET","",25,"женский","Высшее","ЗНТУ","False","выше среднего","до 200 человек","Другая","Desktop Applications"
"2406","Киев",600,100,"Sales manager",1.5,1.5,"","",25,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 200 человек","Продуктовая","Другое"
"2407","Черновцы",1300,700,"Software Engineer",2,2,"Java","",25,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2408","Киев",2200,700,"QA engineer",4,1,"","Automation QA",29,"женский","Высшее","НУПТ","False","средний","до 200 человек","Продуктовая","Мультимедиа"
"2409","Киев",2250,300,"Software Engineer",3,1,"Swift","",34,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","iOS"
"2410","Киев",3600,600,"Team lead",6,5,"","",25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Embedded,Системное программирование"
"2411","Львов",250,0,"Junior Software Engineer",0,0,"JavaScript","",24,"мужской","Высшее","Львовская Политехника","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка"
"2412","Харьков",4400,400,"System Architect",10,6,"C#/.NET","",31,"мужской","Высшее","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2413","Киев",1000,250,"Marketing",3,0.5,"","",29,"женский","Высшее","ЧГУ им. Петра Могилы","False","продвинутый","до 1000 человек","Аутсорсинговая","Другое"
"2414","Львов",1500,1000,"QA engineer",1.5,0,"","Manual QA",31,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"2415","Харьков",3120,300,"Senior Software Engineer",5,1.5,"Java","",26,"мужской","Высшее","ХНЭУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"2416","Львов",1400,300,"DevOps",1,1,"","",26,"мужской","Высшее","ОНПУ","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"2417","Киев",1900,400,"QA engineer",3,1,"","Manual QA",36,"мужской","Высшее","НУПТ","False","средний","до 200 человек","Продуктовая","Другое"
"2418","Харьков",700,700,"HR",2,0.5,"","",22,"женский","Высшее","НТУ «ХПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"2419","Киев",3300,800,"QA Tech Lead",5,1,"","General QA",27,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,eCommerce"
"2420","Черкассы",700,350,"Software Engineer",1.5,1.5,"PHP","",29,"мужской","Техникум / Колледж","","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"2421","Одесса",1450,650,"Junior Software Engineer",2,0.5,"C#/.NET","",27,"мужской","Высшее","Другой вуз","False","продвинутый","до 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2422","Киев",1500,1000,"QA engineer",1.5,1.5,"","Manual QA",28,"женский","Два высших","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications"
"2423","Днепр",600,0,"QA engineer",1.5,0.5,"","Manual QA",24,"женский","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Android,iOS"
"2424","Днепр",3500,500,"Software Engineer",7,4,"Python","",28,"мужской","Незаконченное высшее","ДНУ им. Гончара","False","продвинутый","до 50 человек","Продуктовая","Веб-разработка"
"2425","Харьков",800,300,"Junior Software Engineer",1,1,"Java","",23,"мужской","Высшее","ХНУРЭ","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2426","Днепр",1425,200,"Software Engineer",3,0.5,"JavaScript","",26,"мужской","Высшее","НГУ [Днепропетровск]","False","ниже среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"2427","Харьков",600,400,"QA engineer",0.5,0.5,"","Manual QA",24,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Аутсорсинговая","Android,iOS"
"2428","Киев",750,100,"Junior QA engineer",0.5,0.5,"","Manual QA",30,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 50 человек","Стартап","Веб-разработка,Gamedev"
"2429","Удаленно",3980,0,"Senior Software Engineer",5,0.5,"Java","",38,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Стартап","Веб-разработка"
"2430","Удаленно",3500,1000,"Software Engineer",3,1,"Erlang","",25,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Стартап","Веб-разработка"
"2431","Харьков",1700,700,"QA engineer",2,0.25,"","General QA",32,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Продуктовая","Телекоммуникации,eCommerce"
"2432","Киев",5950,2000,"System Architect",10,4,"JavaScript","",32,"мужской","Незаконченное высшее","Другой вуз","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2433","Харьков",1800,800,"Senior QA engineer",6,0,"","Manual QA",30,"мужской","Высшее","ХНУРЭ","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"2434","Запорожье",600,350,"Designer",2,1.5,"","",21,"женский","Незаконченное высшее","ЗНТУ","False","выше среднего","до 10 человек","Аутсорсинговая",""
"2435","Харьков",2200,200,"Designer",9,3,"","",32,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","до 200 человек","Продуктовая","Другое"
"2436","Харьков",1900,400,"Software Engineer",1.5,1,"Golang","",30,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","eCommerce,Корпоративные системы"
"2437","Одесса",700,200,"Software Engineer",3,3,"PHP","",27,"мужской","Высшее","ОНПУ","False","ниже среднего","до 10 человек","Другая","Веб-разработка"
"2438","Винница",550,-100,"Junior QA engineer",1,1,"","Manual QA",23,"мужской","Высшее","ВНТУ","False","выше среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"2439","Киев",700,500,"Designer",1.5,1,"","",23,"мужской","Высшее","СумГУ","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"2440","Львов",440,170,"Junior QA engineer",0.5,0.5,"","Automation QA",24,"мужской","Высшее","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2441","Киев",1600,800,"QA engineer",2,0.5,"","Manual QA",33,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 1000 человек","Продуктовая","Веб-разработка"
"2442","Харьков",900,0,"Software Engineer",2,1,"JavaScript","",33,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"2443","Удаленно",1600,0,"Technical writer",2,0,"","",36,"женский","Высшее","НаУКМА","False","выше среднего","до 50 человек","Продуктовая","Другое"
"2444","Киев",4900,500,"Senior Software Engineer",10,5,"PHP","",30,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"2445","Львов",1600,500,"Software Engineer",3,1.5,"Perl","",30,"мужской","Среднее","","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"2446","Харьков",700,500,"Junior Software Engineer",1,0.5,"PHP","",36,"мужской","Техникум / Колледж","","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"2447","Киев",7000,0,"Senior Software Engineer",4,1.5,"JavaScript","",23,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"2448","Чернигов",4000,300,"Senior Software Engineer",10,4,"PHP","",35,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"2449","Киев",2600,0,"Business analyst",7,3,"","",29,"мужской","Два высших","КНУ им. Шевченко","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"2450","Харьков",900,400,"HR",3,0,"","",24,"женский","Высшее","ХНЭУ","False","ниже среднего","до 200 человек","Аутсорсинговая",""
"2451","Киев",3300,0,"DevOps",10,2,"","",30,"мужской","Незаконченное высшее","НаУКМА","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Системное программирование,eCommerce"
"2452","Львов",2400,0,"Software Engineer",7,0,"Ruby/Rails","",28,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка"
