"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"1121","Киев",1150,150,"ERP / CRM",10,3,"","",32,"мужской","Высшее","Другой вуз","False","продвинутый","до 10 человек","Другая","Корпоративные системы"
"1122","Одесса",200,0,"Junior QA engineer",0.5,0.5,"","Manual QA",22,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутстаффинговая","Android,Веб-разработка"
"1123","Львов",1650,450,"Junior QA engineer",3,0.25,"","General QA",27,"мужской","Два высших","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,Телекоммуникации"
"1124","Львов",2600,1000,"Senior Software Engineer",5,0,"PHP","",27,"мужской","Незаконченное высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"1125","Львов",300,-550,"Junior Software Engineer",0,0,"PHP","",35,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Аутсорсинговая","Веб-разработка"
"1126","Харьков",400,0,"Project manager",3,0.5,"","",29,"мужской","Два высших","НТУ «ХПИ»","False","ниже среднего","до 10 человек","Другая","Веб-разработка,eCommerce"
"1127","Сумы",500,250,"Junior Software Engineer",1.5,0.25,"Java","",23,"мужской","Незаконченное высшее","СумГУ","True","элементарный","до 50 человек","Аутсорсинговая","Веб-разработка"
"1128","Одесса",2800,1000,"Software Engineer",3,0.5,"Other","",25,"мужской","Незаконченное высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Android,Телекоммуникации"
"1129","Киев",800,400,"Business analyst",2,0.25,"","",21,"мужской","Высшее","КНУ им. Шевченко","True","продвинутый","до 1000 человек","Продуктовая","Другое"
"1130","Харьков",700,300,"HR",2,1.5,"","",25,"женский","Два высших","ХНУ им. Каразина","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1131","Другой",2000,0,"Senior Software Engineer",5,5,"C#/.NET","",29,"мужской","Два высших","Другой вуз","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1132","Чернигов",2100,0,"Software Engineer",4,1,"JavaScript","",35,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","eCommerce"
"1133","Харьков",1900,600,"Senior Project Manager / Program Manager",3,0,"","",33,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Desktop Applications,Веб-разработка"
"1134","Харьков",2600,200,"Senior QA engineer",7,5,"","Automation QA",28,"мужской","Высшее","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1135","Харьков",500,200,"Junior Software Engineer",2,0,"PHP","",24,"мужской","Высшее","ДонНТУ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"1136","Киев",3600,600,"System Architect",6,5,"C#/.NET","",29,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Другая","Веб-разработка,Корпоративные системы"
"1137","Киев",3000,450,"QA Tech Lead",5,0.5,"","Automation QA",26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1138","Харьков",3200,1200,"Senior Software Engineer",3,0,"JavaScript","",23,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"1139","Львов",2600,1000,"Software Engineer",4,0.5,"Python","",27,"мужской","Высшее","Львовская Политехника","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"1140","Днепр",3000,0,"Senior Software Engineer",10,10,"JavaScript","",52,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"1141","Киев",2000,1000,"Software Engineer",3,0.5,"C#/.NET","",26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Системное программирование"
"1142","Киев",4600,300,"Project manager",8,3,"","",35,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Финансы и банки,eCommerce"
"1143","Киев",1700,0,"QA engineer",6,6,"","General QA",30,"женский","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка"
"1144","Киев",1880,80,"Software Engineer",4,1.5,"PHP","",25,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"1145","Винница",500,250,"QA engineer",1.5,1.5,"","Manual QA",24,"мужской","Высшее","ВНТУ","False","элементарный","до 200 человек","Продуктовая","Веб-разработка"
"1146","Киев",2500,0,"Software Engineer",3,2,"Golang","",39,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Стартап","Веб-разработка"
"1147","Черкассы",450,200,"Junior QA engineer",1,1,"","Manual QA",31,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"1148","Киев",3000,0,"Technical Lead",5,4,"Java","",24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Продуктовая","Финансы и банки,eCommerce"
"1149","Киев",650,300,"Software Engineer",1.5,0.5,"PHP","",25,"мужской","Два высших","НАУ","False","средний","до 10 человек","Стартап","Веб-разработка"
"1150","Киев",900,600,"Junior Software Engineer",1.5,1,"Swift","",22,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","выше среднего","до 200 человек","Аутсорсинговая","iOS"
"1151","Винница",500,77,"QA engineer",2,2,"","General QA",25,"мужской","Высшее","ВНТУ","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка"
"1152","Одесса",2800,-200,"Project manager",9,4,"","",30,"мужской","Два высших","ОНАС","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Embedded"
"1153","Винница",3200,200,"Senior Software Engineer",10,1.5,"C#/.NET","",39,"мужской","Высшее","ВНТУ","False","средний","до 1000 человек","Аутсорсинговая","Корпоративные системы"
"1154","Херсон",1600,900,"Technical Lead",2,2,"Java","",26,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Android"
"1155","Киев",2000,1500,"Software Engineer",3,1.5,"JavaScript","",26,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1156","Киев",2200,200,"Software Engineer",5,3,"C#/.NET","",28,"мужской","Высшее","НАУ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"1157","Киев",350,0,"Junior QA engineer",0.5,0.5,"","Manual QA",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Gamedev"
"1158","Киев",3000,300,"Senior Software Engineer",7,3,"PHP","",31,"мужской","Два высших","Львовская Политехника","False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка,Финансы и банки"
"1159","Киев",3100,1000,"Senior Software Engineer",5,1,"JavaScript","",27,"мужской","Незаконченное высшее","ЗНТУ","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"1160","Киев",1400,400,"Software Engineer",4,2,"C#/.NET","",26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка,eCommerce"
"1161","Львов",3500,450,"Senior Software Engineer",5,1,"Java","",26,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 200 человек","Аутстаффинговая","Android,Веб-разработка"
"1162","Киев",630,230,"HTML coder",2,0.5,"","",29,"мужской","Высшее","Другой вуз","False","элементарный","до 50 человек","Продуктовая","Веб-разработка"
"1163","Киев",760,300,"Junior Software Engineer",0.5,0.25,"Swift","",24,"мужской","Высшее","КНУТД","False","продвинутый","до 50 человек","Продуктовая","iOS"
"1164","Киев",1200,600,"Software Engineer",2,2,"C#/.NET","",22,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1165","Черкассы",600,270,"QA engineer",2,0.5,"","Manual QA",26,"женский","Высшее","Другой вуз","False","средний","до 10 человек","Стартап","Веб-разработка"
"1166","Другой",6000,1000,"Project manager",10,0.5,"","",35,"мужской","Высшее","КНЭУ","False","продвинутый","до 50 человек","Продуктовая","Android,Gamedev"
"1167","Хмельницкий",2750,100,"Software Engineer",10,10,"Java","",31,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","средний","до 10 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"1168","Киев",400,0,"Junior Software Engineer",0,0,"Java","",24,"мужской","Высшее","НАУ","False","средний","до 1000 человек","Продуктовая","Веб-разработка"
"1169","Львов",2560,760,"Senior Software Engineer",4,2,"Java","",26,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"1170","Другой",2600,600,"Senior Software Engineer",5,1,"PHP","",28,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка,Gamedev"
"1171","Киев",10000,3000,"DevOps",10,2,"","",34,"мужской","Незаконченное высшее","Другой вуз","False","средний","до 10 человек","Другая","Другое"
"1172","Львов",360,0,"Junior Software Engineer",0,0,"JavaScript","",20,"мужской","Незаконченное высшее","ЛНУ им. Франко","True","средний","до 50 человек","Продуктовая","Веб-разработка"
"1173","Львов",1300,800,"Senior Software Engineer",2,2,"Python","",20,"мужской","Незаконченное высшее","ЛНУ им. Франко","True","средний","до 50 человек","Другая","Веб-разработка,Другое"
"1174","Львов",3000,1200,"Data Scientist / Data Analyst",4,0,"","",20,"мужской","Высшее","ЛНУ им. Франко","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Другое"
"1175","Киев",3800,700,"Senior Software Engineer",10,0,"Other","",37,"мужской","Высшее","ЗНТУ","False","ниже среднего","свыше 1000 человек","Аутстаффинговая","Корпоративные системы"
"1176","Харьков",2600,800,"Senior QA engineer",6,0.25,"","General QA",26,"женский","Высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"1177","Днепр",400,400,"Junior QA engineer",0.5,0.5,"","Manual QA",23,"женский","Высшее","ДНУ им. Гончара","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"1178","Киев",3800,500,"Senior Software Engineer",5,2,"JavaScript","",31,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка"
"1179","Львов",450,0,"Designer",2,0.25,"","",23,"женский","Высшее","ХНУРЭ","False","выше среднего","до 10 человек","Аутсорсинговая","Веб-разработка,Другое"
"1180","Киев",3300,300,"Senior Software Engineer",9,2,"C++","",31,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Продуктовая","Другое"
"1181","Львов",1100,550,"Junior Software Engineer",1.5,1.5,"JavaScript","",27,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1182","Харьков",5500,-200,"Director of Engineering / Program Director",10,10,"","",33,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутсорсинговая","Другое"
"1183","Киев",560,100,"Junior QA engineer",1,0,"","Manual QA",27,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Стартап","Android,Веб-разработка"
"1184","Киев",1000,300,"HR",3,1,"","",23,"женский","Незаконченное высшее","Другой вуз","False","продвинутый","до 10 человек","Продуктовая","eCommerce"
"1185","Харьков",760,360,"QA engineer",2,2,"","Manual QA",32,"мужской","Кандидат","Другой вуз","False","средний","до 1000 человек","Продуктовая","Gamedev"
"1186","Киев",300,0,"Junior QA engineer",0.25,0.25,"","Manual QA",27,"женский","Высшее","КНЭУ","False","продвинутый","до 200 человек","Продуктовая","Gamedev"
"1187","Днепр",700,300,"Software Engineer",1.5,0.25,"Java","",30,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая","Финансы и банки,Другое"
"1188","Львов",952,550,"Junior Software Engineer",1.5,1.5,"Python","",26,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1189","Киев",3325,0,"Senior Software Engineer",6,1,"C#/.NET","",29,"мужской","Два высших","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
"1190","Киев",400,200,"Junior QA engineer",0.5,0.5,"","General QA",22,"женский","Высшее","НТУУ «КПИ»","True","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1191","Киев",2300,0,"Senior QA engineer",8,4,"","General QA",33,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 50 человек","Аутстаффинговая","Другое"
"1192","Киев",1500,700,"Software Engineer",1.5,0,"Java","",25,"женский","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Другое"
"1193","Киев",1000,-1500,"Software Engineer",4,0.25,"Objective-C","",27,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 50 человек","Продуктовая","iOS"
"1194","Киев",580,0,"Junior Software Engineer",1,0.25,"Java","",22,"мужской","Незаконченное высшее","НАУ","True","средний","до 10 человек","Продуктовая","Веб-разработка,eCommerce"
"1195","Львов",300,0,"Junior Software Engineer",1,0.25,"Python","",21,"мужской","Высшее","Львовская Политехника","True","средний","до 50 человек","Стартап","Финансы и банки,Другое"
"1196","Львов",380,0,"Junior QA engineer",0.5,0.5,"","Manual QA",25,"женский","Высшее","ЛНУ им. Франко","False","выше среднего","до 1000 человек","Аутстаффинговая","Desktop Applications,Другое"
"1197","Кропивницкий",450,50,"Software Engineer",6,8,"C#/.NET","",40,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Продуктовая","Desktop Applications,Embedded"
"1198","Удаленно",2950,1000,"Senior Software Engineer",10,2,"C#/.NET","",32,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 10 человек","Продуктовая","Desktop Applications,Веб-разработка"
"1199","Киев",3400,400,"Senior QA engineer",10,10,"","Automation QA",33,"мужской","Высшее","ВНТУ","False","средний","до 10 человек","Стартап","Другое"
"1200","Харьков",380,0,"Software Engineer",0.5,0.5,"C#/.NET","",22,"женский","Незаконченное высшее","НТУ «ХПИ»","True","ниже среднего","до 200 человек","Продуктовая","Веб-разработка"
"1201","Киев",2600,0,"Senior QA engineer",5,0,"","General QA",30,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","iOS,eCommerce"
"1202","Львов",2530,250,"Business analyst",6,1,"","",28,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
"1203","Киев",2300,100,"Software Engineer",4,3,"Java","",26,"мужской","Высшее","НУПТ","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы"
"1204","Львов",1500,300,"Software Engineer",4,2,"C#/.NET","",26,"мужской","Высшее","ЛНУ им. Франко","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1205","Киев",3300,300,"Project manager",7,4,"","",31,"мужской","Высшее","ЧГУ им. Петра Могилы","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1206","Днепр",1200,800,"Software Engineer",1.5,1.5,"Java","",26,"мужской","Высшее","ДНУ им. Гончара","False","средний","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"1207","Киев",2000,0,"Software Engineer",2,1,"JavaScript","",23,"женский","Незаконченное высшее","КНЭУ","False","средний","свыше 1000 человек","Аутсорсинговая","eCommerce"
"1208","Киев",1700,300,"Software Engineer",6,0,"C++","",26,"мужской","Высшее","КНУСА","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications"
"1209","Винница",2000,1500,"Software Engineer",1.5,1.5,"JavaScript","",28,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1210","Запорожье",1000,300,"Software Engineer",1.5,1.5,"Java","",28,"мужской","Высшее","ЗНТУ","False","выше среднего","до 50 человек","Аутсорсинговая","Android"
"1211","Львов",800,0,"HR",5,1,"","",28,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Другое"
"1212","Киев",660,145,"Data Scientist / Data Analyst",4,2,"","",27,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 1000 человек","Другая","Финансы и банки"
"1213","Киев",2800,200,"DevOps",4,3,"","",26,"мужской","Высшее","НАУ","False","элементарный","до 200 человек","Продуктовая","Телекоммуникации"
"1214","Житомир",360,0,"QA engineer",4,2,"","Automation QA",23,"мужской","Высшее","ЖГТУ","False","средний","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"1215","Львов",2250,600,"Software Engineer",5,1.5,"JavaScript","",23,"мужской","Высшее","Львовская Политехника","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"1216","Удаленно",3300,800,"Senior Software Engineer",9,1,"Ruby/Rails","",28,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Стартап","Веб-разработка"
"1217","Киев",2400,200,"Software Engineer",1.5,1.5,"JavaScript","",26,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"1218","Харьков",600,100,"Designer",1.5,1.5,"","",30,"женский","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","iOS,Desktop Applications"
"1219","Киев",2500,500,"Software Engineer",3,0.5,"Java","",29,"мужской","Высшее","ВНТУ","False","выше среднего","до 10 человек","Стартап","Системное программирование,Корпоративные системы"
"1220","Днепр",1600,0,"Software Engineer",2,2,"C++","",30,"мужской","Кандидат","ДНУ им. Гончара","False","выше среднего","до 1000 человек","Аутсорсинговая","Desktop Applications,Системное программирование"
"1221","Киев",2150,0,"Software Engineer",8,0.5,"JavaScript","",27,"мужской","Техникум / Колледж","","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"1222","Киев",3000,0,"Senior Software Engineer",7,1,"C++","",28,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Телекоммуникации,Мультимедиа"
"1223","Киев",2250,1700,"Software Engineer",2,0,"Java","",23,"мужской","Два высших","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Android"
"1224","Днепр",300,100,"Junior QA engineer",1,1,"","Manual QA",21,"мужской","Высшее","НГУ [Днепропетровск]","False","средний","до 200 человек","Продуктовая","Desktop Applications,Веб-разработка"
"1225","Сумы",500,30,"Team lead",4,4,"","",23,"мужской","Высшее","СумГУ","True","ниже среднего","до 1000 человек","Аутсорсинговая","Телекоммуникации,Корпоративные системы"
"1226","Львов",655,300,"Junior Software Engineer",1,1,"C#/.NET","",20,"мужской","Незаконченное высшее","Львовская Политехника","True","средний","до 1000 человек","Аутсорсинговая","Desktop Applications"
"1227","Ивано-Франковск",400,250,"Junior QA engineer",1,1,"","Manual QA",30,"женский","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1228","Киев",4400,800,"Technical Lead",10,0,"Java","",33,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1229","Киев",900,450,"DevOps",1,2,"","",26,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Продуктовая","Финансы и банки,Корпоративные системы"
"1230","Киев",3000,400,"Senior Software Engineer",5,0,"PHP","",28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка"
"1231","Киев",900,500,"Junior Software Engineer",2,1,"C#/.NET","",22,"мужской","Среднее","","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка"
"1232","Днепр",700,300,"Software Engineer",1.5,1,"JavaScript","",27,"мужской","Высшее","ДНУ им. Гончара","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка"
"1233","Киев",3000,500,"Senior QA engineer",4,1,"","General QA",26,"женский","Два высших","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"1234","Харьков",450,0,"Junior QA engineer",0.25,0.25,"","Manual QA",20,"мужской","Незаконченное высшее","ХАИ","True","ниже среднего","до 1000 человек","Продуктовая","Системное программирование,Другое"
"1235","Киев",3200,400,"Software Engineer",8,4,"SQL","",31,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка"
"1236","Киев",2200,0,"Senior Software Engineer",5,0.5,"C#/.NET","",27,"мужской","Высшее","ХАИ","False","продвинутый","до 200 человек","Продуктовая","eCommerce"
"1237","Киев",3300,1000,"Senior Software Engineer",4,0,"JavaScript","",26,"мужской","Техникум / Колледж","","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1238","Чернигов",1800,600,"Software Engineer",3,3,"Java","",24,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Телекоммуникации"
"1239","Киев",400,200,"Junior Software Engineer",1.5,0,"JavaScript","",23,"мужской","Высшее","КНУТД","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"1240","Харьков",500,200,"Sales manager",1.5,1.5,"","",26,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутстаффинговая","eCommerce"
"1241","Киев",200,0,"Junior Software Engineer",0,0,"JavaScript","",28,"женский","Высшее","КНУ им. Шевченко","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1242","Киев",2100,1100,"Software Engineer",2,0.5,"JavaScript","",25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Финансы и банки"
"1243","Львов",192,38,"HTML coder",1,0.5,"","",25,"мужской","Высшее","НАУ","False","ниже среднего","до 10 человек","Другая","Веб-разработка"
"1244","Днепр",1500,500,"Software Engineer",3,3,"JavaScript","",24,"мужской","Высшее","ДНУЖТ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"1245","Харьков",1500,500,"Software Engineer",6,0.25,"Golang","",25,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка,Финансы и банки"
"1246","Киев",2500,500,"Senior Software Engineer",10,2,"C#/.NET","",31,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка"
"1247","Киев",5300,0,"Technical Lead",10,0.5,"Java","",31,"мужской","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"1248","Киев",500,0,"Junior QA engineer",1,0.5,"","Automation QA",32,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications"
"1249","Николаев",600,100,"Sysadmin",8,6,"","",26,"мужской","Техникум / Колледж","","False","средний","до 200 человек","Продуктовая","Телекоммуникации"
"1250","Харьков",3200,500,"Senior Software Engineer",6,1,"JavaScript","",26,"мужской","Высшее","ВНУ им. Даля","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
"1251","Удаленно",6000,1000,"Technical Lead",10,2,"C#/.NET","",33,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка,eCommerce"
"1252","Львов",2200,-300,"Senior QA engineer",7,0,"","General QA",29,"женский","Высшее","Львовская Политехника","False","выше среднего","до 10 человек","Аутсорсинговая","Корпоративные системы"
"1253","Николаев",1700,0,"Senior Software Engineer",5,5,"PHP","",28,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"1254","Киев",740,150,"Junior Software Engineer",0.5,0.5,"C#/.NET","",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Другая","Корпоративные системы"
"1255","Киев",1800,350,"Software Engineer",4,1.5,"C#/.NET","",23,"мужской","Высшее","НТУУ «КПИ»","True","средний","свыше 1000 человек","Аутсорсинговая","Финансы и банки,Корпоративные системы"
"1256","Киев",4000,500,"Project manager",4,0.5,"","",34,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Аутсорсинговая","Embedded,Другое"
"1257","Харьков",1550,200,"Senior Software Engineer",5,5,"PHP","",26,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"1258","Днепр",1710,100,"Software Engineer",7,5,"PHP","",32,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"1259","Кропивницкий",250,50,"Junior Software Engineer",1,0.25,"JavaScript","",22,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"1260","Львов",760,285,"Junior Software Engineer",2,2,"C#/.NET","",22,"мужской","Незаконченное высшее","Львовская Политехника","True","выше среднего","до 1000 человек","Аутсорсинговая","Телекоммуникации,Корпоративные системы"
"1261","Удаленно",7000,2150,"Senior Software Engineer",8,0,"Swift","",28,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Аутсорсинговая","iOS,Веб-разработка"
"1262","Харьков",425,300,"Junior Software Engineer",1,1,"Swift","",23,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Аутсорсинговая","iOS"
"1263","Киев",3500,0,"Scrum Master",3,0.5,"","",30,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Аутсорсинговая","Embedded,Системное программирование"
"1264","Киев",1500,0,"Junior Software Engineer",0,0,"JavaScript","",25,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1265","Киев",3850,0,"QA Tech Lead",7,7,"","Automation QA",31,"мужской","Два высших","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1266","Львов",2500,500,"Senior Software Engineer",0.25,0.25,"PHP","",28,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"1267","Сумы",2000,500,"Designer",1.5,3,"","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Телекоммуникации,Мультимедиа"
"1268","Киев",4200,200,"Senior Software Engineer",7,1,"Java","",28,"мужской","Высшее","ДонНТУ","False","выше среднего","до 200 человек","Продуктовая","Gamedev"
"1269","Винница",1600,400,"Software Engineer",4,4,"C#/.NET","",28,"мужской","Высшее","ВНТУ","False","выше среднего","до 1000 человек","Аутстаффинговая","Desktop Applications,Корпоративные системы"
"1270","Одесса",1100,200,"Project manager",4,1.5,"","",25,"женский","Высшее","ДонНУ","False","выше среднего","до 50 человек","Продуктовая",""
"1271","Киев",1000,300,"QA engineer",1.5,1.5,"","Automation QA",30,"мужской","Высшее","ДонНУ","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Другое"
"1272","Запорожье",1000,500,"QA engineer",4,1.5,"","Manual QA",30,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 1000 человек","Продуктовая","Android,iOS"
"1273","Киев",3500,300,"Senior Software Engineer",7,3,"C#/.NET","",29,"мужской","Незаконченное высшее","КНУ им. Шевченко","False","средний","до 50 человек","Аутсорсинговая","Системное программирование"
"1274","Киев",2100,0,"Senior Software Engineer",10,2,"SQL","",35,"мужской","Высшее","ДонНТУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
